bull_id,name,power_rating,avg_bull_score,avg_adjusted,attempts,rides,avg_ride_score,buckoff_pct,pre_ride_prob,hand_advantage_pct,hand_advantage_dir,lh_wins,lh_losses,lh_pct,lh_total,rh_wins,rh_losses,rh_pct,rh_total,top_riders_wins,top_riders_losses,top_riders_pct,contractor,active,round_wins,rider_round_wins
373,043 Coors Pounder (373),55.2,20.68,,58,32,82.31,44.83,,11,RIGHT,8,12,40.0,20,4,10,28.57,14,3,11,21.43,Coors Pounder,True,1,6
3730,902 * (3730),0.0,19.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3731,903 * (3731),0.0,16.5,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3732,906 * (3732),0.0,21.5,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3733,907 * (3733),0.0,18.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3734,91 * (3734),0.0,21.813,,4,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3735,910 * (3735),0.0,18.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3737,L516 * (3737),0.0,21.0,,1,1,83.0,0.0,,,,,,,,,,,,,,,*,True,0,0
3738,LR60 * (3738),0.0,22.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3739,N883 * (3739),0.0,19.5,,3,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
374,042 Dog Pound (374),53.47,19.147,,36,15,76.11,58.33,,31,RIGHT,3,2,60.0,5,4,10,28.57,14,3,7,30.0,Dog Pound,True,0,2
3740,R1 Rodeo Red (3740),0.0,20.5,,1,1,84.0,0.0,,,,,,,,,,,,,,,Rodeo Red,True,0,0
3741,U16 Tip Top (3741),0.0,20.333,,3,0,0.0,100.0,,,,,,,,,,,,,,,Tip Top,True,0,0
3742,U19 Passport (3742),66.28,22.063,,12,5,90.2,58.33,,83,RIGHT,5,1,83.33,6,0,2,0.0,2,5,3,62.5,Passport,True,1,5
3743,U39 Spin City (3743),0.0,18.0,,1,1,72.0,0.0,,,,,,,,,,,,,,,Spin City,True,0,0
3744,W5 * (3744),0.0,18.833,,4,1,0.0,75.0,,,,,,,,,,,,,,,*,True,0,0
3746,1 * (3746),0.0,14.5,,2,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3747,011 * (3747),0.0,18.0,,3,1,60.0,66.67,,,,,,,,,,,,,,,*,True,0,0
3748,013 * (3748),64.71,17.028,,9,3,65.33,66.67,,,,,,,,2,1,66.67,3,1,0,100.0,*,True,0,1
3749,018 * (3749),0.0,16.688,,4,1,41.0,75.0,,,,,,,,,,,,,,,*,True,1,0
3752,11 Mudcat (3752),70.14,19.031,,9,1,48.0,88.89,,,,3,0,100.0,3,1,0,100.0,1,1,0,100.0,Mudcat,True,1,0
3753,12 * (3753),0.0,16.938,,4,1,67.0,75.0,,,,,,,,,,,,,,,*,True,0,0
3754,13 * (3754),0.0,18.5,,2,1,69.0,50.0,,,,,,,,,,,,,,,*,True,0,0
3755,14 * (3755),0.0,17.5,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3757,3 * (3757),0.0,16.625,,5,3,66.5,40.0,,,,,,,,,,,,,,,*,True,0,0
3758,300 Stingray (3758),34.88,18.55,,5,4,78.38,20.0,,,,0,1,0.0,1,0,3,0.0,3,0,4,0.0,Stingray,True,0,0
3759,302 * (3759),32.52,16.35,,11,4,63.25,63.64,,,,3,0,100.0,3,,,,,,,,*,True,0,0
3760,304 Wild Thing (3760),0.0,17.103,,5,4,69.88,20.0,,,,,,,,,,,,,,,Wild Thing,True,0,0
3761,36 * (3761),0.0,19.5,,3,0,0.0,100.0,,,,,,,,,,,,,,,*,True,1,0
3762,38 * (3762),0.0,14.0,,1,1,60.0,0.0,,,,,,,,,,,,,,,*,True,0,0
3763,4 * (3763),0.0,15.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3764,44 * (3764),71.14,19.857,,7,1,78.0,85.71,,,,2,0,100.0,2,1,0,100.0,1,1,0,100.0,*,True,1,0
3765,454 Addiction (3765),63.57,20.607,,14,3,81.83,78.57,,25,LEFT,1,1,50.0,2,6,2,75.0,8,4,3,57.14,Addiction,True,0,0
3766,61 * (3766),33.84,17.65,,10,6,73.83,40.0,,,,0,3,0.0,3,2,1,66.67,3,0,2,0.0,*,True,0,0
3767,7 Old #7 (3767),0.0,18.375,,4,2,81.5,50.0,,,,,,,,,,,,,,,Old #7,True,0,0
3768,712 Hang Em High (3768),60.2,18.438,,8,4,74.25,50.0,,,,1,1,50.0,2,1,0,100.0,1,3,1,75.0,Hang Em High,True,0,1
3769,73 Stardust (3769),39.5,19.518,,15,11,80.45,26.67,,,,,,,,0,6,0.0,6,0,7,0.0,Stardust,True,0,1
3770,76 Big Red Crusher (3770),78.71,21.694,,9,0,0.0,100.0,,,,2,0,100.0,2,6,0,100.0,6,5,0,100.0,Big Red Crusher,True,0,0
3771,800 Whitewash (3771),0.0,16.917,,4,2,71.5,50.0,,,,,,,,,,,,,,,Whitewash,True,0,0
3772,807 White Rock (3772),63.32,21.297,,16,8,85.38,50.0,,17,LEFT,2,4,33.33,6,4,4,50.0,8,6,7,46.15,White Rock,True,0,0
3773,813 Red Water (3773),62.93,19.143,,8,2,85.25,75.0,,,,3,1,75.0,4,1,1,50.0,2,4,2,66.67,Red Water,True,0,0
3775,822 * (3775),0.0,17.0,,3,1,0.0,66.67,,,,,,,,,,,,,,,*,True,0,0
3777,828 Mean Bull (3777),54.66,18.942,,13,5,77.8,61.54,,30,LEFT,1,1,50.0,2,4,1,80.0,5,2,2,50.0,Mean Bull,True,0,2
3778,831 * (3778),28.6,14.75,,6,3,59.0,50.0,,,,,,,,1,1,50.0,2,,,,*,True,0,0
3779,837 Blue Smoke (3779),33.81,18.346,,14,10,77.2,28.57,,20,LEFT,0,2,0.0,2,1,4,20.0,5,0,2,0.0,Blue Smoke,True,0,1
3780,854 * (3780),0.0,19.25,,7,5,76.0,28.57,,,,,,,,,,,,,,,*,True,0,0
3781,856 Cypress Hill (3781),52.86,18.167,,15,7,73.29,53.33,,17,LEFT,2,4,33.33,6,2,2,50.0,4,3,4,42.86,Cypress Hill,True,0,1
3782,900 * (3782),35.02,16.333,,9,1,47.0,88.89,,,,1,0,100.0,1,1,0,100.0,1,,,,*,True,0,0
3785,925 * (3785),0.0,16.333,,3,2,65.5,33.33,,,,,,,,,,,,,,,*,True,0,0
3788,A42 Two Spots (3788),35.97,18.313,,12,4,69.5,66.67,,,,0,1,0.0,1,1,0,100.0,1,,,,Two Spots,True,0,0
3789,A48 * (3789),25.36,14.6,,5,4,56.75,20.0,,,,,,,,0,1,0.0,1,,,,*,True,0,0
3790,A76 * (3790),29.95,15.944,,9,5,61.0,44.44,,,,2,1,66.67,3,,,,,,,,*,True,0,0
3791,C32 * (3791),27.75,15.781,,8,6,64.33,25.0,,,,,,,,,,,,,,,*,True,0,1
3792,J13 * (3792),0.0,14.75,,2,1,61.0,50.0,,,,,,,,,,,,,,,*,True,0,0
3793,J21 * (3793),31.31,15.5,,7,3,63.33,57.14,,,,0,1,0.0,1,0,1,0.0,1,0,1,0.0,*,True,0,0
3795,J7 * (3795),0.0,18.167,,4,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3797,-6 * (3797),0.0,21.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3798,-78 Road Warrior (3798),0.0,19.0,,2,0,0.0,100.0,,,,,,,,,,,,,,,Road Warrior,True,0,0
3799,102 Hotwire (3799),0.0,19.5,,1,0,0.0,100.0,,,,,,,,,,,,,,,Hotwire,True,0,0
38,150 Bell Dinger (38),75.62,19.863,,54,16,79.63,70.37,,6,RIGHT,8,4,66.67,12,11,7,61.11,18,14,7,66.67,Bell Dinger,True,2,0
380,033 Fire Up (380),44.27,18.482,,15,9,72.13,40.0,,17,LEFT,1,5,16.67,6,1,2,33.33,3,1,3,25.0,Fire Up,True,0,0
3800,78 * (3800),0.0,20.75,,2,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3801,BMF Trouble (3801),0.0,20.25,,1,0,0.0,100.0,,,,,,,,,,,,,,,Trouble,True,0,0
3802,T25 Joe Blue (3802),72.17,20.5,,7,1,79.0,85.71,,,,1,0,100.0,1,2,0,100.0,2,1,0,100.0,Joe Blue,True,2,0
3803,T44 Slip Knot (3803),0.0,17.417,,3,1,66.0,66.67,,,,,,,,,,,,,,,Slip Knot,True,0,0
3804,T70 Strawberry (3804),0.0,18.875,,3,0,0.0,100.0,,,,,,,,,,,,,,,Strawberry,True,0,0
3805,T80 Elrod (3805),47.95,20.6,,7,4,84.88,42.86,,,,0,2,0.0,2,2,1,66.67,3,1,3,25.0,Elrod,True,0,1
3806,T82 Mr. Clean (3806),31.6,17.25,,5,3,73.17,40.0,,,,,,,,1,2,33.33,3,,,,Mr. Clean,True,0,1
3807,T9 Code Red (3807),74.18,20.361,,9,0,0.0,100.0,,,,,,,,4,0,100.0,4,2,0,100.0,Code Red,True,0,0
3808,TB Bad Boy (3808),0.0,21.083,,3,0,0.0,100.0,,,,,,,,,,,,,,,Bad Boy,True,1,0
3809,TG Mouse (3809),0.0,17.667,,3,0,0.0,100.0,,,,,,,,,,,,,,,Mouse,True,0,0
3810,TW Slick (3810),71.47,20.208,,6,1,75.5,83.33,,,,1,0,100.0,1,1,0,100.0,1,1,0,100.0,Slick,True,0,0
382,027 Yellow Stinger (382),84.42,20.485,,59,10,77.25,83.05,,4,RIGHT,20,4,83.33,24,19,5,79.17,24,21,6,77.78,Yellow Stinger,True,3,0
3822,70 Malpractice (3822),73.09,20.536,,17,3,80.5,82.35,,,,4,1,80.0,5,8,2,80.0,10,8,2,80.0,Malpractice,True,0,0
3827,0 Come Apart (3827),0.0,19.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,Come Apart,True,0,0
3828,00 West Coast Chillin (3828),54.52,19.95,,5,2,80.5,60.0,,,,1,1,50.0,2,1,1,50.0,2,1,1,50.0,West Coast Chillin,True,0,1
3829,01  (3829),0.0,14.5,,1,0,0.0,100.0,,,,,,,,,,,,,,,,True,0,0
3830,013 Not So Rapid (3830),33.93,16.542,,6,2,69.5,66.67,,,,2,2,50.0,4,,,,,0,1,0.0,Not So Rapid,True,0,0
3833,048 * (3833),0.0,10.5,,3,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3834,068 Paper Boy (3834),0.0,18.875,,2,0,0.0,100.0,,,,,,,,,,,,,,,Paper Boy,True,0,0
3835,083 * (3835),0.0,15.5,,3,2,62.5,33.33,,,,,,,,,,,,,,,*,True,0,0
384,017 Black Jacket (384),37.0,18.5,,8,4,73.33,50.0,,,,1,2,33.33,3,0,1,0.0,1,0,3,0.0,Black Jacket,True,0,0
3840,101 Little Abner (3840),65.12,17.2,,5,2,72.5,60.0,,,,1,1,50.0,2,1,0,100.0,1,2,0,100.0,Little Abner,True,0,1
3841,11 Downtown Brown (3841),0.0,19.5,,4,0,0.0,100.0,,,,,,,,,,,,,,,Downtown Brown,True,0,0
3842,113 * (3842),0.0,18.5,,2,1,71.0,50.0,,,,,,,,,,,,,,,*,True,0,0
3843,T12 Dirty Dozen (3843),0.0,17.667,,3,0,0.0,100.0,,,,,,,,,,,,,,,Dirty Dozen,True,0,0
3845,2 Sherries Pet (3845),0.0,16.0,,1,1,67.0,0.0,,,,,,,,,,,,,,,Sherries Pet,True,0,0
3846,22 Mr Bud (3846),0.0,21.25,,1,0,0.0,100.0,,,,,,,,,,,,,,,Mr Bud,True,0,0
3847,30 Scarecrow (3847),0.0,16.0,,1,1,64.0,0.0,,,,,,,,,,,,,,,Scarecrow,True,0,0
3848,416 Final Answer (3848),65.69,20.788,,14,5,79.75,64.29,,20,LEFT,1,1,50.0,2,7,3,70.0,10,6,4,60.0,Final Answer,True,1,0
3849,418 Street Slug (3849),70.83,18.167,,19,4,65.63,78.95,,25,RIGHT,6,0,100.0,6,6,2,75.0,8,8,1,88.89,Street Slug,True,0,0
3850,43 Viper (3850),50.74,21.071,,7,5,85.2,28.57,,40,LEFT,0,2,0.0,2,2,3,40.0,5,2,5,28.57,Viper,True,0,0
3851,450 Eight Ball (3851),57.13,19.778,,9,1,72.0,88.89,,,,1,1,50.0,2,4,0,100.0,4,1,1,50.0,Eight Ball,True,0,0
3853,495 PJ (3853),59.2,20.938,,8,2,86.25,75.0,,,,0,2,0.0,2,2,0,100.0,2,2,2,50.0,PJ,True,2,0
3855,500 Peacemaker (3855),59.44,20.611,,9,3,84.83,66.67,,67,LEFT,0,1,0.0,1,4,2,66.67,6,3,3,50.0,Peacemaker,True,0,0
3856,501 Switchblade (3856),,,,,,,,,,,,,,,,,,,,,,Switchblade,True,0,0
3857,505 Rosewood (3857),46.48,18.519,,13,5,68.2,61.54,,50,RIGHT,3,3,50.0,6,0,1,0.0,1,1,3,25.0,Rosewood,True,0,0
3858,51 Wart Hog (3858),41.12,21.45,,5,2,86.0,60.0,,,,,,,,0,2,0.0,2,0,1,0.0,Wart Hog,True,1,1
3859,516 Bring It On (3859),79.0,20.875,,8,0,0.0,100.0,,,,5,0,100.0,5,3,0,100.0,3,7,0,100.0,Bring It On,True,0,0
386,013 Fireball (386),69.31,20.257,,37,10,73.72,72.97,,5,RIGHT,7,3,70.0,10,11,6,64.71,17,8,4,66.67,Fireball,True,1,0
3860,529 * (3860),0.0,16.25,,2,2,65.5,0.0,,,,,,,,,,,,,,,*,True,0,0
3861,56 Death Row (3861),0.0,19.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,Death Row,True,0,0
3862,585 Blacksmith (3862),45.57,18.65,,6,4,74.0,33.33,,,,,,,,1,2,33.33,3,1,2,33.33,Blacksmith,True,0,0
3863,610 Whiz Bang (3863),0.0,17.5,,4,1,0.0,75.0,,,,,,,,,,,,,,,Whiz Bang,True,0,0
3864,617 Loose Change (3864),43.26,18.019,,22,12,73.4,45.45,,5,RIGHT,3,6,33.33,9,2,5,28.57,7,1,6,14.29,Loose Change,True,0,1
3865,622 Zorro (3865),0.0,20.688,,4,0,0.0,100.0,,,,,,,,,,,,,,,Zorro,True,1,0
3866,629 Freak Show (3866),48.95,20.404,,13,10,82.25,23.08,,20,LEFT,0,4,0.0,4,1,4,20.0,5,2,8,20.0,Freak Show,True,0,0
3867,636 Harry Potter (3867),0.0,14.25,,2,1,46.0,50.0,,,,,,,,,,,,,,,Harry Potter,True,0,0
3868,T639 Wheel of Fortune (3868),0.0,19.333,,3,1,75.5,66.67,,,,,,,,,,,,,,,Wheel of Fortune,False,0,0
3869,64 Prince Charming (3869),64.72,21.544,,21,8,86.5,61.9,,29,RIGHT,6,3,66.67,9,3,5,37.5,8,6,8,42.86,Prince Charming,True,1,2
387,012 Firebird (387),87.94,22.185,22.133,109,16,87.14,85.32,,10,RIGHT,40,5,88.89,45,40,11,78.43,51,48,12,80.0,Firebird,True,29,6
3870,67 Tombstone (3870),0.0,20.5,,1,0,0.0,100.0,,,,,,,,,,,,,,,Tombstone,True,0,0
3872,71 Wampus Cat (3872),58.21,17.167,,16,5,72.6,68.75,,40,RIGHT,5,1,83.33,6,3,4,42.86,7,5,4,55.56,Wampus Cat,True,0,0
3873,716 Cash Flow (3873),58.98,20.08,,11,5,83.3,54.55,,15,RIGHT,3,1,75.0,4,3,2,60.0,5,4,4,50.0,Cash Flow,True,0,1
3874,727 Smokin Gun (3874),54.52,22.019,,13,6,90.58,53.85,,38,RIGHT,2,1,66.67,3,2,5,28.57,7,2,6,25.0,Smokin Gun,True,1,2
3875,777 * (3875),50.04,17.295,,11,4,65.0,63.64,,7,LEFT,3,2,60.0,5,2,1,66.67,3,2,3,40.0,*,True,0,0
3876,8 Ram Tough (3876),0.0,0.0,,1,1,0.0,0.0,,,,,,,,,,,,,,,Ram Tough,True,0,0
3877,812 Death Row (3877),48.39,18.888,,20,12,74.58,40.0,,57,LEFT,0,4,0.0,4,4,3,57.14,7,2,5,28.57,Death Row,True,0,1
3878,880 Monkey Business (3878),0.0,21.0,,1,1,86.0,0.0,,,,,,,,,,,,,,,Monkey Business,True,0,1
3879,888 Burgerville (3879),0.0,18.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,Burgerville,True,0,0
388,008 * (388),34.13,19.25,,6,4,75.5,33.33,,,,1,0,100.0,1,0,1,0.0,1,,,,*,True,0,0
3881,900 * (3881),45.08,17.75,,7,4,70.5,42.86,,,,2,1,66.67,3,1,1,50.0,2,1,2,33.33,*,True,0,0
3882,903 * (3882),0.0,15.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3883,904 Ram Charger (3883),0.0,18.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,Ram Charger,True,0,0
3884,908 Powerstroke (3884),0.0,19.083,,4,2,74.0,50.0,,,,,,,,,,,,,,,Powerstroke,True,0,0
3885,918 One Night Stand (3885),36.45,17.406,,10,3,66.0,70.0,,,,1,2,33.33,3,2,0,100.0,2,0,2,0.0,One Night Stand,True,0,0
3886,920 * (3886),0.0,17.5,,1,1,73.0,0.0,,,,,,,,,,,,,,,*,True,0,0
3887,926 * (3887),30.06,16.893,,7,6,66.67,14.29,,,,0,2,0.0,2,0,3,0.0,3,0,2,0.0,*,True,0,0
3889,998 Hollywood (3889),61.93,16.333,,6,3,59.33,50.0,,,,,,,,1,1,50.0,2,1,0,100.0,Hollywood,True,0,0
389,007 Goldfinger (389),70.63,19.167,,12,1,66.0,91.67,,,,2,0,100.0,2,5,0,100.0,5,1,0,100.0,Goldfinger,True,0,0
3893,02EL Speakeasy (3893),0.0,18.75,,2,0,0.0,100.0,,,,,,,,,,,,,,,Speakeasy,True,0,0
3894,10 I Think I Might (3894),0.0,19.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,I Think I Might,True,0,0
3895,11 Cash Bandit (3895),0.0,19.0,,3,0,0.0,100.0,,,,,,,,,,,,,,,Cash Bandit,True,0,0
3896,12 Two Spot (3896),0.0,17.75,,4,1,67.0,75.0,,,,,,,,,,,,,,,Two Spot,True,0,0
3897,15 Cottonmouth (3897),37.84,19.4,,5,2,67.0,60.0,,,,1,2,33.33,3,,,,,0,1,0.0,Cottonmouth,True,1,0
3898,16 Bugsy (3898),38.7,19.161,,29,8,72.88,72.41,,,,3,2,60.0,5,3,2,60.0,5,0,1,0.0,Bugsy,True,1,1
3899,18EL Boy Toy (3899),0.0,14.0,,2,1,55.0,50.0,,,,,,,,,,,,,,,Boy Toy,True,0,0
390,004 * (390),37.1,19.344,,8,5,77.3,37.5,,,,0,2,0.0,2,1,2,33.33,3,0,3,0.0,*,True,0,0
3900,2 * (3900),0.0,18.667,,3,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3901,21 Rawhide (3901),0.0,20.5,,1,0,0.0,100.0,,,,,,,,,,,,,,,Rawhide,True,0,0
3902,23 Twister II (3902),34.36,17.724,,20,8,72.25,60.0,,,,0,1,0.0,1,1,0,100.0,1,,,,Twister II,True,0,1
3903,27 Blue Duck (3903),53.24,19.357,,13,7,79.0,46.15,,38,RIGHT,2,1,66.67,3,2,5,28.57,7,3,5,37.5,Blue Duck,True,0,0
3904,351 Squirrel (3904),70.4,19.75,,5,1,68.0,80.0,,,,,,,,2,0,100.0,2,1,0,100.0,Squirrel,True,1,0
3905,358 Silent Cricket (3905),0.0,16.25,,2,1,60.0,50.0,,,,,,,,,,,,,,,Silent Cricket,True,0,0
3906,363 * (3906),0.0,13.5,,2,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3907,51 Red Knight (3907),0.0,15.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,Red Knight,True,0,0
3908,51 Hard Rock (3908),0.0,19.125,,5,1,0.0,80.0,,,,,,,,,,,,,,,Hard Rock,True,0,0
3909,56EL Dark Side (3909),0.0,21.5,,2,0,0.0,100.0,,,,,,,,,,,,,,,Dark Side,True,0,0
391,0 Way Out (391),73.47,20.413,,62,8,77.0,87.1,,7,LEFT,16,3,84.21,19,10,1,90.91,11,9,3,75.0,Way Out,True,6,0
3910,51 Shiver Me Timbers (3910),46.85,21.281,,10,7,87.5,30.0,,,,1,3,25.0,4,1,3,25.0,4,1,5,16.67,Shiver Me Timbers,True,1,1
3911,611 Fifth Element (3911),0.0,18.0,,1,1,73.0,0.0,,,,,,,,,,,,,,,Fifth Element,True,0,0
3912,630 Red River (3912),62.53,16.868,,19,10,66.6,47.37,,13,LEFT,2,1,66.67,3,4,1,80.0,5,1,0,100.0,Red River,True,0,0
3913,653 Banty Rooster? (3913),35.32,18.208,,13,6,70.2,53.85,,,,0,2,0.0,2,,,,,0,1,0.0,Banty Rooster?,True,0,0
3914,7032 Bonanza (3914),31.4,16.15,,21,11,64.6,47.62,,,,0,3,0.0,3,1,2,33.33,3,0,1,0.0,Bonanza,True,0,0
3915,7052 * (3915),0.0,0.0,,1,1,0.0,0.0,,,,,,,,,,,,,,,*,True,0,0
3916,7092 * (3916),0.0,15.5,,1,1,64.0,0.0,,,,,,,,,,,,,,,*,True,0,0
3917,7096 * (3917),0.0,16.0,,2,2,64.0,0.0,,,,,,,,,,,,,,,*,True,0,0
3918,71 Crawdad (3918),0.0,20.25,,4,2,83.25,50.0,,,,,,,,,,,,,,,Crawdad,True,0,0
3919,714 Stone Cold (3919),0.0,18.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,Stone Cold,True,0,0
3920,74 Showering Embers (3920),39.7,19.282,,33,17,79.76,48.48,,47,LEFT,1,5,16.67,6,7,4,63.64,11,0,5,0.0,Showering Embers,True,0,7
39206,902 * (39206),0.0,20.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3921,7596 Colorado Gold (3921),0.0,15.167,,3,2,66.0,33.33,,,,,,,,,,,,,,,Colorado Gold,True,0,0
3922,87EL Adobe Red (3922),0.0,20.0,,2,0,0.0,100.0,,,,,,,,,,,,,,,Adobe Red,True,0,0
3923,A5 White Wine (3923),0.0,15.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,White Wine,True,0,0
3924,C4 Highly Explosive (3924),33.33,16.667,,9,3,62.67,66.67,,,,0,1,0.0,1,,,,,,,,Highly Explosive,True,0,0
3925,J11 * (3925),0.0,21.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
3926,J2 Candy Time (3926),0.0,15.333,,3,3,61.0,0.0,,,,,,,,,,,,,,,Candy Time,True,0,0
3927,K6 Homer (3927),0.0,18.0,,1,1,72.0,0.0,,,,,,,,,,,,,,,Homer,True,0,0
3928,L * (3928),0.0,16.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
393,101 Tearin Taz (393),52.59,21.058,,40,20,83.8,50.0,,12,LEFT,5,8,38.46,13,4,4,50.0,8,2,6,25.0,Tearin Taz,True,8,8
3932,R2 Air Time (3932),0.0,16.167,,3,2,62.0,33.33,,,,,,,,,,,,,,,Air Time,True,0,0
3933,T Turbo (3933),0.0,14.5,,2,0,0.0,100.0,,,,,,,,,,,,,,,Turbo,True,0,0
3934,U Charlie Brown (3934),35.66,18.214,,14,6,72.5,57.14,,,,0,1,0.0,1,1,1,50.0,2,0,1,0.0,Charlie Brown,True,0,1
3935,X Crouching Tiger (3935),64.07,17.667,,8,4,60.0,50.0,,,,1,0,100.0,1,1,1,50.0,2,1,0,100.0,Crouching Tiger,True,0,0
39359,99/4 Johnny Sack (39359),64.37,20.766,,47,24,83.09,48.94,34.0,0,RIGHT,8,10,44.44,18,11,14,44.0,25,7,12,36.84,Johnny Sack,True,3,5
3936,X3 No Mans Land (3936),0.0,15.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,No Mans Land,True,0,0
3937,X35EL Blister (3937),0.0,19.0,,2,0,0.0,100.0,,,,,,,,,,,,,,,Blister,True,0,0
3938,-3 Coffee Break (3938),0.0,19.25,,4,2,74.5,50.0,,,,,,,,,,,,,,,Coffee Break,True,0,0
3939,-66 Hillbilly (3939),69.94,19.35,,11,2,72.0,81.82,,,,1,0,100.0,1,2,1,66.67,3,1,0,100.0,Hillbilly,True,0,0
394,102 Frontier (394),30.27,18.417,,6,6,73.33,0.0,,,,0,1,0.0,1,0,1,0.0,1,0,1,0.0,Frontier,True,0,1
3941,011 Beantown (3941),55.3,20.688,,16,8,83.0,50.0,,40,LEFT,1,5,16.67,6,4,3,57.14,7,3,6,33.33,Beantown,True,0,1
3942,07 Texas Red (3942),70.11,19.132,,19,4,70.25,78.95,,29,LEFT,5,2,71.43,7,4,0,100.0,4,2,0,100.0,Texas Red,True,0,0
3943,097 Riptide (3943),0.0,20.833,,3,2,81.0,33.33,,,,,,,,,,,,,,,Riptide,True,0,0
3944,1 Wild Willy (3944),0.0,17.5,,1,1,71.0,0.0,,,,,,,,,,,,,,,Wild Willy,True,0,0
3945,103B Work in Progess (3945),0.0,18.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,Work in Progess,True,0,0
3947,16 Free Falling (3947),0.0,17.5,,2,1,72.0,50.0,,,,,,,,,,,,,,,Free Falling,True,0,0
3948,166 Shyster (3948),38.2,19.708,,6,2,79.0,66.67,,,,1,1,50.0,2,0,1,0.0,1,,,,Shyster,True,0,0
3949,181 Medicine Man (3949),0.0,16.813,,4,1,62.0,75.0,,,,,,,,,,,,,,,Medicine Man,True,0,0
395,109 Hank (395),62.41,19.921,,43,8,75.63,81.4,,18,RIGHT,9,3,75.0,12,4,3,57.14,7,2,1,66.67,Hank,True,1,0
3950,1X Battle Cry (3950),68.25,19.156,,25,1,82.5,96.0,,,,4,0,100.0,4,6,0,100.0,6,4,1,80.0,Battle Cry,True,1,0
3951,20 Rock Star (3951),0.0,19.375,,5,3,76.67,40.0,,,,,,,,,,,,,,,Rock Star,True,0,0
3952,203 Ram Tough (3952),38.49,19.236,,18,7,75.43,61.11,,,,2,1,66.67,3,1,2,33.33,3,0,2,0.0,Ram Tough,True,0,1
3954,21 Jokers Wild (3954),55.64,19.4,,5,1,67.0,80.0,,,,1,0,100.0,1,2,1,66.67,3,1,1,50.0,Jokers Wild,True,0,0
3955,22 Drifter (3955),0.0,19.625,,2,0,0.0,100.0,,,,,,,,,,,,,,,Drifter,True,0,0
3956,221 Dark Town (3956),72.0,19.393,,7,1,66.0,85.71,,,,1,1,50.0,2,2,0,100.0,2,3,0,100.0,Dark Town,True,0,0
3958,24 Jug Head (3958),0.0,20.25,,2,2,82.5,0.0,,,,,,,,,,,,,,,Jug Head,True,0,0
3959,247 USA Proud (3959),0.0,17.5,,3,2,82.0,33.33,,,,,,,,,,,,,,,USA Proud,True,0,0
396,115 Twister (396),36.27,18.236,,18,11,73.64,38.89,,20,RIGHT,1,4,20.0,5,0,2,0.0,2,0,4,0.0,Twister,True,0,0
3960,26 Jungle Love (3960),0.0,19.5,,1,0,0.0,100.0,,,,,,,,,,,,,,,Jungle Love,True,0,0
3961,3 Highlander (3961),0.0,18.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,Highlander,True,0,0
3962,315 * (3962),0.0,20.0,,1,0,0.0,100.0,,,,,,,,,,,,,,,*,True,0,0
39620,XB34 Red Top (39620),57.33,20.58,,25,4,79.25,84.0,11.0,19,LEFT,7,3,70.0,10,8,1,88.89,9,2,3,40.0,Red Top,True,2,0
3963,34 Smokin (3963),49.78,18.5,,9,2,77.0,77.78,,,,1,1,50.0,2,2,1,66.67,3,1,2,33.33,Smokin,True,0,0
3965,44 Spotted Ape (3965),0.0,18.25,,1,0,0.0,100.0,,,,,,,,,,,,,,,Spotted Ape,True,0,0
3966,47 Jack The Ripper (3966),0.0,19.5,,2,1,77.0,50.0,,,,,,,,,,,,,,,Jack The Ripper,True,0,0
